34	0.000101758	1.49E-05
34.2	0.000101567	1.40E-05
34.4	0.000101986	1.32E-05
34.6	0.000102418	0.000012845
34.8	0.000102125	1.27E-05
35	0.000101251	1.28E-05
35.2	0.000100983	1.32E-05
35.4	0.000101313	1.39E-05
35.6	0.000101766	1.40E-05
35.8	0.00010183	1.39E-05
36	0.000101285	1.40E-05
36.2	0.000100548	1.38E-05
36.4	0.000100362	1.32E-05
36.6	0.00010076	1.32E-05
36.8	0.000101033	1.37E-05
37	0.000100935	1.43E-05
37.2	0.000100808	1.49E-05
37.4	0.000101078	1.55E-05
37.6	0.000101156	1.55E-05
37.8	0.000100835	1.49E-05
38	0.000100741	1.42E-05
38.2	0.00010084	1.39E-05
38.4	0.000101252	1.38E-05
38.6	0.000101398	1.42E-05
38.8	0.000101276	1.45E-05
39	0.000101037	1.47E-05
39.2	0.000100856	1.52E-05
39.4	0.000100951	1.58E-05
39.6	0.00010092	1.57E-05
39.8	0.000100946	1.54E-05
40	0.000100931	1.53E-05
40.2	0.000101096	1.54E-05
40.4	0.00010146	1.54E-05
40.6	0.000101815	1.52E-05
40.8	0.000102272	0.000015003
41	0.00010266	1.46E-05
41.2	0.000102427	1.41E-05
41.4	0.00010168	1.43E-05
41.6	0.000100931	1.52E-05
41.8	0.000100503	1.59E-05
42	0.000100672	1.64E-05
42.2	0.000101306	1.65E-05
42.4	0.000102075	1.59E-05
42.6	0.000102676	0.000014983
42.8	0.000102652	1.46E-05
43	0.000102444	1.48E-05
43.2	0.000102117	1.48E-05
43.4	0.000101814	1.47E-05
43.6	0.000101702	1.53E-05
43.8	0.000101774	1.59E-05
44	0.000101981	1.60E-05
44.2	0.000102031	1.60E-05
44.4	0.000101628	1.61E-05
44.6	0.000101181	1.59E-05
44.8	0.000100994	1.53E-05
45	0.000101035	1.47E-05
45.2	0.000101028	1.47E-05
45.4	0.000101058	1.50E-05
45.6	0.000101238	1.57E-05
45.8	0.000101367	1.61E-05
46	0.000101284	1.57E-05
46.2	0.000101459	0.000015483
46.4	0.000101461	1.52E-05
46.6	0.000101108	1.53E-05
46.8	0.000100962	0.000015594
47	0.000101096	1.55E-05
47.2	0.000101309	1.51E-05
47.4	0.000101596	1.50E-05
47.6	0.00010199	1.48E-05
47.8	0.000102428	1.42E-05
48	0.00010265	1.39E-05
48.2	0.000102498	1.44E-05
48.4	0.000101892	1.42E-05
48.6	0.000101492	1.33E-05
48.8	0.000101712	1.29E-05
49	0.000102124	1.32E-05
49.2	0.000102136	1.39E-05
49.4	0.000101891	1.39E-05
49.6	0.000101841	0.00001389
49.8	0.000102103	0.000013961
50	0.000102175	1.40E-05
50.2	0.00010227	1.41E-05
50.4	0.000102621	1.38E-05
50.6	0.000102661	1.39E-05
50.8	0.000102514	1.42E-05
51	0.000102082	1.43E-05
51.2	0.000101549	0.000014647
51.4	0.000101171	1.53E-05
51.6	0.000100901	1.56E-05
51.8	0.000101319	1.54E-05
52	0.000101958	1.51E-05
52.2	0.000102391	1.47E-05
52.4	0.000102776	1.47E-05
52.6	0.000102718	1.45E-05
52.8	0.000102044	1.39E-05
53	0.000101617	1.29E-05
53.2	0.000101513	1.20E-05
53.4	0.000101707	1.27E-05
53.6	0.000101944	1.41E-05
53.8	0.000102114	1.48E-05
54	0.000102214	0.000014775
54.2	0.000102316	1.48E-05
54.4	0.000102006	1.50E-05
54.6	0.0001014	1.50E-05
54.8	0.000101249	1.47E-05
55	0.00010137	0.000014339
55.2	0.000101773	1.47E-05
55.4	0.000102128	1.51E-05
55.6	0.000102377	1.51E-05
55.8	0.000102471	1.53E-05
56	0.000102593	0.00001605
56.2	0.000102385	1.64E-05
56.4	0.000102304	1.62E-05
56.6	0.000102407	1.58E-05
56.8	0.00010229	1.54E-05
57	0.000101952	1.48E-05
57.2	0.000101925	1.44E-05
57.4	0.000102049	1.42E-05
57.6	0.000101975	1.43E-05
57.8	0.000101877	1.43E-05
58	0.000102012	1.45E-05
58.2	0.000102348	1.48E-05
58.4	0.000102884	1.51E-05
58.6	0.000102901	0.000015078
58.8	0.00010249	1.49E-05
59	0.000102221	1.55E-05
59.2	0.000102166	1.61E-05
59.4	0.000102256	1.59E-05
59.6	0.000102248	1.55E-05
59.8	0.000102066	1.57E-05
60	0.000101964	1.58E-05
60.2	0.00010227	1.52E-05
60.4	0.000102728	1.46E-05
60.6	0.000102845	0.000014548
60.8	0.00010258	1.45E-05
61	0.000102554	1.45E-05
61.2	0.00010279	1.46E-05
61.4	0.000102573	1.50E-05
61.6	0.000102287	1.55E-05
61.8	0.00010216	1.55E-05
62	0.0001024	1.59E-05
62.2	0.000102601	1.60E-05
62.4	0.000102393	0.000015374
62.6	0.000102271	1.48E-05
62.8	0.000102243	1.46E-05
63	0.000101735	1.49E-05
63.2	0.000101065	1.57E-05
63.4	0.000100632	1.63E-05
63.6	0.000100579	1.62E-05
63.8	0.000100886	0.000015955
64	0.000101353	1.59E-05
64.2	0.000101459	0.000015834
64.4	0.000101617	1.58E-05
64.6	0.000101983	1.59E-05
64.8	0.000102092	1.58E-05
65	0.000102075	1.51E-05
65.2	0.000102479	1.46E-05
65.4	0.000102855	1.49E-05
65.6	0.000102928	1.55E-05
65.8	0.000102993	1.57E-05
66	0.000102764	1.55E-05
66.2	0.000102637	1.51E-05
66.4	0.000102555	1.46E-05
66.6	0.000102195	1.44E-05
66.8	0.000101741	1.43E-05
67	0.000101408	1.40E-05
67.2	0.000101327	1.41E-05
67.4	0.000101649	0.000014657
67.6	0.00010175	1.48E-05
67.8	0.000102001	1.46E-05
68	0.000102306	1.49E-05
68.2	0.000102454	1.57E-05
68.4	0.000102452	1.61E-05
68.6	0.000102594	1.61E-05
68.8	0.000102918	1.58E-05
69	0.000103152	1.63E-05
69.2	0.000103228	1.68E-05
69.4	0.000102883	1.62E-05
69.6	0.000102745	1.57E-05
69.8	0.00010325	1.56E-05
70	0.000103437	0.000015055
70.2	0.000102873	1.46E-05
70.4	0.00010227	1.47E-05
70.6	0.00010173	1.50E-05
70.8	0.000101689	1.50E-05
71	0.000101979	1.45E-05
71.2	0.000102395	1.43E-05
71.4	0.000102732	1.44E-05
71.6	0.000102654	1.43E-05
71.8	0.000102809	1.44E-05
72	0.000102679	1.51E-05
72.2	0.000102153	1.59E-05
72.4	0.000101899	1.60E-05
72.6	0.000102368	1.58E-05
72.8	0.000102684	1.53E-05
73	0.000102586	1.51E-05
73.2	0.000102447	0.000015477
73.4	0.000102645	1.61E-05
73.6	0.000102787	0.000016422
73.8	0.000102422	1.62E-05
74	0.000101928	0.00001577
74.2	0.000101854	1.55E-05
74.4	0.00010201	1.58E-05
74.6	0.000102123	1.59E-05
74.8	0.000102108	1.60E-05
75	0.000101904	1.62E-05
75.2	0.000101447	1.58E-05
75.4	0.000101255	1.52E-05
75.6	0.00010116	1.46E-05
75.8	0.000100567	1.43E-05
76	0.000100175	0.000014357
76.2	0.000100387	1.49E-05
76.4	0.000100819	0.000015501
76.6	0.000101268	1.51E-05
76.8	0.000101612	1.43E-05
77	0.000101842	1.37E-05
77.2	0.000102032	1.35E-05
77.4	0.000102052	1.39E-05
77.6	0.000101949	1.39E-05
77.8	0.000102013	1.39E-05
78	0.000101902	1.45E-05
78.2	0.000101554	1.52E-05
78.4	0.000101082	1.57E-05
78.6	0.000100803	1.55E-05
78.8	0.000100567	1.55E-05
79	0.0001002	1.58E-05
79.2	0.000100182	1.58E-05
79.4	0.000100368	1.54E-05
79.6	0.000100591	1.51E-05
79.8	0.000100733	1.51E-05
80	0.000100782	1.51E-05
80.2	0.000101208	1.48E-05
80.4	0.000101964	1.44E-05
80.6	0.000102447	1.44E-05
80.8	0.000102252	0.000014506
81	0.000101994	0.0000145
81.2	0.00010213	1.45E-05
81.4	0.000102382	1.45E-05
81.6	0.00010266	1.45E-05
81.8	0.000102523	1.50E-05
82	0.000101972	1.56E-05
82.2	0.000101612	1.58E-05
82.4	0.000101583	1.58E-05
82.6	0.000101835	1.54E-05
82.8	0.000101919	1.52E-05
83	0.000102261	1.52E-05
83.2	0.000102536	1.50E-05
83.4	0.00010252	1.48E-05
83.6	0.000102491	0.000014767
83.8	0.000102417	1.49E-05
84	0.000102576	1.44E-05
84.2	0.000102714	1.43E-05
84.4	0.000103063	1.45E-05
84.6	0.000103221	1.46E-05
84.8	0.000103203	1.48E-05
85	0.000103009	1.51E-05
85.2	0.000102543	1.57E-05
85.4	0.000102084	1.61E-05
85.6	0.000101618	1.59E-05
85.8	0.000101415	1.54E-05
86	0.000101505	1.47E-05
86.2	0.000101487	1.46E-05
86.4	0.000101115	1.49E-05
86.6	0.000100961	1.49E-05
86.8	0.000101509	1.47E-05
87	0.000101643	1.43E-05
87.2	0.00010151	1.41E-05
87.4	0.000101547	1.49E-05
87.6	0.000101565	1.58E-05
87.8	0.000101785	1.57E-05
88	0.000102115	1.53E-05
88.2	0.000102359	1.53E-05
88.4	0.00010228	1.49E-05
88.6	0.000102075	1.43E-05
88.8	0.000101998	1.46E-05
89	0.000101921	1.52E-05
89.2	0.000102233	1.55E-05
89.4	0.00010257	0.000015281
89.6	0.000102949	1.51E-05
