2.000000000E-1	1.073721717E-3	3.334514250E-4	1.525878906E+0	2.654927476E-2	-1.800000000E+2	9.077365003E-3	-1.800000000E+2
4.000000000E-1	1.074525385E-3	3.335102709E-4	3.051757812E+0	2.499228287E-2	-1.442435358E+2	8.548464222E-3	-1.431953431E+2
6.000000000E-1	1.075742412E-3	3.338142469E-4	4.577636719E+0	2.065362059E-2	-1.086033977E+2	7.071800605E-3	-1.064147357E+2
8.000000000E-1	1.077214555E-3	3.339469066E-4	6.103515625E+0	1.444484967E-2	-7.338162133E+1	4.949710966E-3	-6.976291090E+1
1.000000000E+0	1.078210151E-3	3.339797057E-4	7.629394531E+0	7.629377196E-3	-3.992931332E+1	2.601628906E-3	-3.381724631E+1
1.200000000E+0	1.078380005E-3	3.342018152E-4	9.155273437E+0	1.639253992E-3	-2.772793487E+1	4.726714233E-4	-9.180236144E+0
1.400000000E+0	1.078105363E-3	3.346637456E-4	1.068115234E+1	3.210669832E-3	-1.246029765E+2	1.142965174E-3	-1.290758275E+2
1.600000000E+0	1.078153572E-3	3.352044158E-4	1.220703125E+1	5.482476300E-3	-9.330592299E+1	1.989818729E-3	-9.332772992E+1
1.800000000E+0	1.078173497E-3	3.353404646E-4	1.373291016E+1	5.655173583E-3	-5.504764360E+1	2.096607375E-3	-5.407180749E+1
2.000000000E+0	1.078469427E-3	3.354515185E-4	1.525878906E+1	4.233649941E-3	-1.187700860E+1	1.624737077E-3	-1.162370884E+1
2.200000000E+0	1.079020469E-3	3.355417834E-4	1.678466797E+1	2.128706136E-3	4.636414595E+1	8.569523976E-4	4.065520909E+1
2.400000000E+0	1.079361724E-3	3.354295936E-4	1.831054687E+1	1.403630305E-3	1.675766708E+2	3.821197751E-4	1.578983433E+2
2.600000000E+0	1.079207444E-3	3.352625344E-4	1.983642578E+1	2.691636701E-3	-1.149885271E+2	8.377820693E-4	-1.095478878E+2
2.800000000E+0	1.078710926E-3	3.350382950E-4	2.136230469E+1	3.431701445E-3	-6.437714779E+1	1.154270344E-3	-5.867745419E+1
3.000000000E+0	1.078008553E-3	3.348937510E-4	2.288818359E+1	3.289838760E-3	-1.719916249E+1	1.140687817E-3	-1.256908717E+1
3.200000000E+0	1.077898621E-3	3.350739112E-4	2.441406250E+1	2.425222337E-3	3.112857249E+1	8.405846526E-4	3.408016108E+1
3.400000000E+0	1.078112691E-3	3.352886533E-4	2.593994141E+1	1.125362214E-3	8.816442454E+1	3.627880827E-4	8.925575726E+1
3.600000000E+0	1.078501391E-3	3.354631491E-4	2.746582031E+1	6.459820686E-4	-1.054647900E+2	2.490077096E-4	-9.390144917E+1
3.800000000E+0	1.078501391E-3	3.353789243E-4	2.899169922E+1	2.110571920E-3	-3.338364528E+1	7.606461041E-4	-3.042520153E+1
4.000000000E+0	1.077798885E-3	3.349572961E-4	3.051757812E+1	3.450970604E-3	1.434839353E+1	1.174889754E-3	1.637650247E+1
4.200000000E+0	1.077417394E-3	3.346799388E-4	3.204345703E+1	4.354741669E-3	5.761164112E+1	1.410239357E-3	6.028032335E+1
4.400000000E+0	1.077372553E-3	3.347734638E-4	3.356933594E+1	4.607329072E-3	9.809839673E+1	1.423872163E-3	1.024394232E+2
4.600000000E+0	1.077831341E-3	3.351327691E-4	3.509521484E+1	4.118413649E-3	1.360373886E+2	1.212728873E-3	1.430379289E+2
4.800000000E+0	1.078349849E-3	3.356715428E-4	3.662109375E+1	2.988121688E-3	1.708206040E+2	8.238078336E-4	-1.779559370E+2
5.000000000E+0	1.078610158E-3	3.362509819E-4	3.814697266E+1	1.514640978E-3	-1.612401889E+2	3.511231917E-4	-1.407394102E+2
5.200000000E+0	1.079296494E-3	3.365851731E-4	3.967285156E+1	3.454651359E-4	1.571780878E+2	8.629281335E-5	7.356727243E+1
5.400000000E+0	1.081222911E-3	3.368027328E-4	4.119873047E+1	1.079321952E-3	1.087392496E+2	3.823124669E-4	1.045418867E+2
5.600000000E+0	1.084034481E-3	3.371598160E-4	4.272460937E+1	1.554829245E-3	1.205285639E+2	4.932269544E-4	1.271416838E+2
5.800000000E+0	1.086483310E-3	3.376925780E-4	4.425048828E+1	1.810910556E-3	1.233409959E+2	5.095532852E-4	1.337500246E+2
6.000000000E+0	1.087886416E-3	3.384628105E-4	4.577636719E+1	2.504881840E-3	1.245899576E+2	6.684131758E-4	1.324643528E+2
6.200000000E+0	1.089099801E-3	3.392209490E-4	4.730224609E+1	3.642306154E-3	1.391760685E+2	9.976339948E-4	1.465271446E+2
6.400000000E+0	1.090488606E-3	3.396473589E-4	4.882812500E+1	4.664068799E-3	1.633996521E+2	1.306242983E-3	1.722784157E+2
6.600000000E+0	1.091133906E-3	3.397298662E-4	5.035400391E+1	5.102449524E-3	-1.678841014E+2	1.446061395E-3	-1.568528530E+2
6.800000000E+0	1.091151983E-3	3.395930612E-4	5.187988281E+1	4.741140682E-3	-1.372593685E+2	1.350972330E-3	-1.236465238E+2
7.000000000E+0	1.090637218E-3	3.392383078E-4	5.340576172E+1	3.639937271E-3	-1.064212595E+2	1.036310671E-3	-8.935228735E+1
7.200000000E+0	1.090694265E-3	3.392899768E-4	5.493164062E+1	2.099251625E-3	-7.846519092E+1	5.852345293E-4	-5.509221523E+1
7.400000000E+0	1.090672232E-3	3.396321953E-4	5.645751953E+1	6.485538216E-4	-7.807922287E+1	1.210407629E-4	-3.098461006E+1
7.600000000E+0	1.090461757E-3	3.397575754E-4	5.798339844E+1	9.134281903E-4	-1.459234838E+2	2.505370690E-4	-1.510904198E+2
7.800000000E+0	1.090077366E-3	3.396513918E-4	5.950927734E+1	1.439476200E-3	-1.235501376E+2	4.317246577E-4	-1.161338373E+2
8.000000000E+0	1.089417155E-3	3.394462827E-4	6.103515625E+1	1.307369184E-3	-8.837639754E+1	4.106893622E-4	-7.615219761E+1
8.200000000E+0	1.088361553E-3	3.389940384E-4	6.256103516E+1	6.509869838E-4	-4.135271136E+1	2.319355078E-4	-2.736335280E+1
8.400000000E+0	1.086676637E-3	3.381790765E-4	6.408691406E+1	3.960694021E-4	1.182671391E+2	9.688973724E-5	1.124670915E+2
8.600000000E+0	1.084638786E-3	3.374270958E-4	6.561279297E+1	1.168957788E-3	-1.771651675E+2	3.111144715E-4	-1.615766261E+2
8.800000000E+0	1.082678601E-3	3.369358912E-4	6.713867187E+1	1.633638502E-3	-1.312320887E+2	4.701582472E-4	-1.112885602E+2
9.000000000E+0	1.081017685E-3	3.366993959E-4	6.866455078E+1	1.668371218E-3	-8.289555790E+1	5.211861712E-4	-6.056605630E+1
9.200000000E+0	1.079621585E-3	3.365987181E-4	7.019042969E+1	1.418914097E-3	-2.557897390E+1	4.953579669E-4	-4.294197312E+0
9.400000000E+0	1.079008649E-3	3.365353918E-4	7.171630859E+1	1.238299508E-3	4.479364446E+1	4.588770442E-4	5.828315025E+1
9.600000000E+0	1.079625208E-3	3.365269825E-4	7.324218750E+1	1.319584472E-3	1.152801159E+2	4.419283026E-4	1.217691368E+2
9.800000000E+0	1.081416663E-3	3.368879925E-4	7.476806641E+1	1.389524428E-3	1.766493095E+2	4.050243230E-4	-1.773682654E+2
1.000000000E+1	1.083823091E-3	3.376009229E-4	7.629394531E+1	1.249328053E-3	-1.217480492E+2	3.193751905E-4	-1.122409522E+2
1.020000000E+1	1.084810143E-3	3.379049201E-4	7.781982422E+1	1.106547746E-3	-4.713938532E+1	2.649973911E-4	-2.722070963E+1
1.040000000E+1	1.083708242E-3	3.372112803E-4	7.934570312E+1	1.378025914E-3	2.842645753E+1	3.699253814E-4	5.354315421E+1
1.060000000E+1	1.081721358E-3	3.364241033E-4	8.087158203E+1	1.857149741E-3	8.385861552E+1	5.185542371E-4	1.079887881E+2
1.080000000E+1	1.079181160E-3	3.358559411E-4	8.239746094E+1	2.112937168E-3	1.257094054E+2	5.837791629E-4	1.492855075E+2
1.100000000E+1	1.075941465E-3	3.350048057E-4	8.392333984E+1	1.964252540E-3	1.579852186E+2	5.243266170E-4	-1.790886773E+2
1.120000000E+1	1.073238030E-3	3.341587619E-4	8.544921875E+1	1.521789640E-3	1.764171833E+2	3.879935748E-4	-1.643187394E+2
1.140000000E+1	1.071467992E-3	3.337954038E-4	8.697509766E+1	1.298273009E-3	1.725379381E+2	3.653757454E-4	-1.748003850E+2
1.160000000E+1	1.070536693E-3	3.337291251E-4	8.850097656E+1	1.687484712E-3	1.729001621E+2	5.359597432E-4	-1.701428003E+2
1.180000000E+1	1.070217537E-3	3.335512386E-4	9.002685547E+1	2.132615424E-3	-1.671629820E+2	6.930242267E-4	-1.459750588E+2
1.200000000E+1	1.070579453E-3	3.336262820E-4	9.155273437E+1	2.166385862E-3	-1.382031091E+2	7.147207286E-4	-1.145018295E+2
1.220000000E+1	1.071649453E-3	3.340464352E-4	9.307861328E+1	1.658413173E-3	-1.043122590E+2	5.696399683E-4	-7.901837927E+1
1.240000000E+1	1.073107069E-3	3.345091276E-4	9.460449219E+1	7.223810457E-4	-5.907482395E+1	2.920458654E-4	-3.547004454E+1
1.260000000E+1	1.075039161E-3	3.350776892E-4	9.613037109E+1	5.673615228E-4	1.037850607E+2	1.199028732E-4	1.080212563E+2
1.280000000E+1	1.076984474E-3	3.357469842E-4	9.765625000E+1	1.580931372E-3	1.551782389E+2	4.061421213E-4	-1.791581450E+2
1.300000000E+1	1.078988076E-3	3.362360393E-4	9.918212891E+1	2.238716456E-3	-1.696566575E+2	6.103846884E-4	-1.408379616E+2
1.320000000E+1	1.081048719E-3	3.366859987E-4	1.007080078E+2	2.348389025E-3	-1.385308559E+2	6.553200415E-4	-1.075212936E+2
