2.000000000E-1	7.283939721E-5	1.020064499E-5	1.525878906E+0	4.833920854E-4	-1.800000000E+2	1.382210071E-4	-1.800000000E+2
4.000000000E-1	7.291599414E-5	1.014231747E-5	3.051757812E+0	4.514688447E-4	-1.562615665E+2	1.279610270E-4	-1.728005705E+2
6.000000000E-1	7.298813406E-5	1.040135387E-5	4.577636719E+0	3.674447540E-4	-1.353391676E+2	1.109795710E-4	-1.751415291E+2
8.000000000E-1	7.297089472E-5	1.060211345E-5	6.103515625E+0	2.652634259E-4	-1.219068542E+2	1.174623536E-4	1.757332600E+2
1.000000000E+0	7.305835147E-5	1.041319450E-5	7.629394531E+0	1.953792671E-4	-1.214117461E+2	1.446922247E-4	1.778186195E+2
1.200000000E+0	7.304027704E-5	1.005153400E-5	9.155273437E+0	1.839160083E-4	-1.236619182E+2	1.612007956E-4	-1.692897476E+2
1.400000000E+0	7.295438061E-5	9.943683834E-6	1.068115234E+1	1.862280391E-4	-1.131898508E+2	1.492926290E-4	-1.528924922E+2
1.600000000E+0	7.312120046E-5	1.014406674E-5	1.220703125E+1	1.628473772E-4	-9.336285413E+1	1.107008352E-4	-1.400464980E+2
1.800000000E+0	7.322347651E-5	1.040296079E-5	1.373291016E+1	1.134588479E-4	-6.952204358E+1	6.760012222E-5	-1.459260738E+2
2.000000000E+0	7.324280170E-5	1.048418845E-5	1.525878906E+1	5.753139112E-5	-4.442381166E+1	6.514551376E-5	-1.758883579E+2
2.200000000E+0	7.322695596E-5	1.016349057E-5	1.678466797E+1	1.769590392E-5	-1.402173589E+1	8.765657331E-5	-1.787000916E+2
2.400000000E+0	7.295745972E-5	9.725777033E-6	1.831054687E+1	1.264193989E-5	5.826912068E+1	9.064530038E-5	-1.672974803E+2
2.600000000E+0	7.278247162E-5	9.606297509E-6	1.983642578E+1	4.116996566E-5	7.902981918E+1	6.758475955E-5	-1.598988484E+2
2.800000000E+0	7.287873951E-5	9.718248043E-6	2.136230469E+1	8.961128885E-5	1.000098424E+2	4.369268918E-5	1.735856945E+2
3.000000000E+0	7.313120141E-5	9.844976099E-6	2.288818359E+1	1.387975348E-4	1.238354811E+2	7.092702211E-5	1.421279012E+2
3.200000000E+0	7.342086131E-5	9.999204974E-6	2.441406250E+1	1.691532342E-4	1.469279874E+2	1.124215053E-4	1.480094586E+2
3.400000000E+0	7.365185251E-5	1.027119477E-5	2.593994141E+1	1.716938403E-4	1.659936115E+2	1.388170808E-4	1.621655555E+2
3.600000000E+0	7.381847376E-5	1.051038091E-5	2.746582031E+1	1.566517174E-4	1.766529501E+2	1.459760304E-4	1.764495957E+2
3.800000000E+0	7.377573121E-5	1.067405236E-5	2.899169922E+1	1.533742538E-4	1.783491999E+2	1.392686469E-4	-1.713062837E+2
4.000000000E+0	7.345401280E-5	1.085345123E-5	3.051757812E+1	1.759902072E-4	-1.765832747E+2	1.247489990E-4	-1.606695173E+2
