2.000000000E-1	5.356180710E-5	6.469763565E-6	1.525878906E+0	1.495001679E-4	-1.800000000E+2	9.359580735E-5	-1.800000000E+2
4.000000000E-1	5.383534309E-5	6.547025474E-6	3.051757813E+0	1.482063102E-4	-1.313951220E+2	9.539227865E-5	-1.659969425E+2
6.000000000E-1	5.403326128E-5	6.542214247E-6	4.577636719E+0	1.422366375E-4	-8.430091102E+1	9.760963816E-5	-1.482342492E+2
8.000000000E-1	5.417527188E-5	6.429960801E-6	6.103515625E+0	1.275291059E-4	-3.911599736E+1	9.444774746E-5	-1.257879878E+2
1.000000000E+0	5.417460279E-5	6.342187981E-6	7.629394531E+0	1.020701924E-4	5.109251154E+0	8.280799324E-5	-9.918477373E+1
1.200000000E+0	5.401160164E-5	6.327721097E-6	9.155273438E+0	6.834289445E-5	5.139624841E+1	6.410493960E-5	-6.846882445E+1
1.400000000E+0	5.381371388E-5	6.331879053E-6	1.068115234E+1	3.486343269E-5	1.118719518E+2	4.361230978E-5	-3.192934501E+1
1.600000000E+0	5.356987285E-5	6.512328641E-6	1.220703125E+1	2.551871652E-5	-1.442412978E+2	2.869186861E-5	1.363667832E+1
1.800000000E+0	5.341894233E-5	6.680001692E-6	1.373291016E+1	4.015035701E-5	-7.618291764E+1	2.427640514E-5	5.939857066E+1
2.000000000E+0	5.362029072E-5	6.450241820E-6	1.525878906E+1	4.682631476E-5	-3.629983878E+1	2.855691169E-5	8.506641410E+1
2.200000000E+0	5.392522652E-5	6.058059221E-6	1.678466797E+1	4.095496505E-5	-9.132971477E+0	4.170597828E-5	9.981863766E+1
2.400000000E+0	5.415445614E-5	5.984435884E-6	1.831054688E+1	2.962219681E-5	-1.982397631E+0	6.248120773E-5	1.182704231E+2
2.600000000E+0	5.404785675E-5	6.055295943E-6	1.983642578E+1	3.048401226E-5	-1.689829595E+1	8.421295551E-5	1.410793461E+2
2.800000000E+0	5.361933091E-5	5.926328458E-6	2.136230469E+1	4.418627488E-5	-1.107620511E+1	9.919647659E-5	1.656546918E+2
3.000000000E+0	5.342327873E-5	5.869865260E-6	2.288818359E+1	5.424248234E-5	1.136256910E+1	1.018606358E-4	-1.701281673E+2
3.200000000E+0	5.323405325E-5	5.930681031E-6	2.441406250E+1	5.345013662E-5	3.988326738E+1	9.081359270E-5	-1.486927243E+2
3.400000000E+0	5.299093468E-5	5.992404695E-6	2.593994141E+1	4.094173212E-5	7.220285315E+1	7.058534823E-5	-1.346808970E+2
3.600000000E+0	5.271697154E-5	5.995130305E-6	2.746582031E+1	2.004374558E-5	1.147876461E+2	5.413458177E-5	-1.361791031E+2
3.800000000E+0	5.257407357E-5	5.927676051E-6	2.899169922E+1	1.167516464E-5	-1.068953268E+2	5.710158577E-5	-1.451072149E+2
4.000000000E+0	5.292226974E-5	5.875744106E-6	3.051757813E+1	3.480761468E-5	-4.635582306E+1	7.072737107E-5	-1.390038384E+2
4.200000000E+0	5.343818676E-5	5.891811030E-6	3.204345703E+1	5.560076351E-5	-1.368999469E+1	7.773138460E-5	-1.220351884E+2
4.400000000E+0	5.365291932E-5	6.024878520E-6	3.356933594E+1	7.019900105E-5	1.428850229E+1	7.131377813E-5	-1.015163489E+2
4.600000000E+0	5.353286584E-5	6.140293895E-6	3.509521484E+1	7.830631884E-5	3.994646396E+1	5.219191637E-5	-8.249455301E+1
4.800000000E+0	5.331562535E-5	6.290810792E-6	3.662109375E+1	8.080500250E-5	6.410335937E+1	2.676436253E-5	-7.725596399E+1
5.000000000E+0	5.314846106E-5	6.476642784E-6	3.814697266E+1	7.868166777E-5	8.731185656E+1	1.885930203E-5	-1.342765222E+2
5.200000000E+0	5.339079090E-5	6.400703838E-6	3.967285156E+1	7.253586900E-5	1.097916727E+2	3.902835667E-5	-1.467818234E+2
5.400000000E+0	5.381455923E-5	6.283355327E-6	4.119873047E+1	6.289039252E-5	1.310433301E+2	5.603829470E-5	-1.334238135E+2
5.600000000E+0	5.377669697E-5	6.223663556E-6	4.272460938E+1	5.098560801E-5	1.493317192E+2	6.550114329E-5	-1.173767011E+2
5.800000000E+0	5.338100811E-5	6.140469920E-6	4.425048828E+1	3.958957540E-5	1.612738575E+2	6.936749879E-5	-1.021048899E+2
6.000000000E+0	5.292724105E-5	5.664452848E-6	4.577636719E+1	3.301090544E-5	1.646864645E+2	7.050188647E-5	-8.718361831E+1
6.200000000E+0	5.286068841E-5	4.785260069E-6	4.730224609E+1	3.327082927E-5	1.675757100E+2	6.967763581E-5	-7.067765422E+1
6.400000000E+0	5.304846223E-5	4.214225508E-6	4.882812500E+1	3.617193936E-5	1.789900922E+2	6.531098927E-5	-5.113900984E+1
